name	term	lev	seq	value
"unknown"	unknown	5	Pver_g17627	0.951664071340849
"unknown"	unknown	5	Pver_g17702	0.40642460236525
"unknown"	unknown	5	Pver_g18089	1.01961541040414
"unknown"	unknown	5	Pver_g18230	-0.696838436765035
"unknown"	unknown	5	Pver_g18287	0.868131992755025
"unknown"	unknown	5	Pver_g18292	-1.14023407948586
"unknown"	unknown	5	Pver_g18399	-0.637352873031113
"unknown"	unknown	5	Pver_g18400	-0.401961234626145
"unknown"	unknown	5	Pver_g18456	-0.667896033715871
"unknown"	unknown	5	Pver_g18621	0.702668581736672
"unknown"	unknown	5	Pver_g18635	0.277548904211914
"unknown"	unknown	5	Pver_g18775	0.868364928975764
"unknown"	unknown	5	Pver_g18828	-0.931564665341255
"unknown"	unknown	5	Pver_g18830	0.250065670935056
"unknown"	unknown	5	Pver_g18866	-0.107168557639717
"unknown"	unknown	5	Pver_g18882	1.07210903301888
"unknown"	unknown	5	Pver_g18914	0.0966569511282151
"unknown"	unknown	5	Pver_g18982	-0.366629734299876
"unknown"	unknown	5	Pver_g19287	-0.496003226232346
"unknown"	unknown	5	Pver_g19376	-0.152080086398217
"unknown"	unknown	5	Pver_g19763	0.645789593198473
"unknown"	unknown	5	Pver_g19785	0.0264042319149403
"unknown"	unknown	5	Pver_g19842	0.456166048283528
"unknown"	unknown	5	Pver_g19843	-0.313267688893466
"unknown"	unknown	5	Pver_g19852	-0.100381789178862
"unknown"	unknown	5	Pver_g19864	-1.0189289144499
"unknown"	unknown	5	Pver_g20055	-0.157638089341503
"unknown"	unknown	5	Pver_g20067	0.0577087320277327
"unknown"	unknown	5	Pver_g20145	0.242362589491841
"unknown"	unknown	5	Pver_g20152	0.110180180319786
"unknown"	unknown	5	Pver_g20220	0.263808336121766
"unknown"	unknown	5	Pver_g2023	0.442419293007678
"unknown"	unknown	5	Pver_g20302	0.0439642258825806
"unknown"	unknown	5	Pver_g20326	1.22383400844377
"unknown"	unknown	5	Pver_g20525	-0.388702627517404
"unknown"	unknown	5	Pver_g20555	-0.8639249874844
"unknown"	unknown	5	Pver_g20594	0.6899071213374
"unknown"	unknown	5	Pver_g20600	-1.07716660236584
"unknown"	unknown	5	Pver_g20642	0.648522359586566
"unknown"	unknown	5	Pver_g20655	-0.710904006570209
"unknown"	unknown	5	Pver_g20684	0.676006778617703
"unknown"	unknown	5	Pver_g20750	-0.107170982901496
"unknown"	unknown	5	Pver_g20850	1.04471138981233
"unknown"	unknown	5	Pver_g20968	-0.327008382601879
"unknown"	unknown	5	Pver_g21087	0.0933419021765742
"unknown"	unknown	5	Pver_g21136	-1.01449750362594
"unknown"	unknown	5	Pver_g21162	-0.38146523962351
"unknown"	unknown	5	Pver_g21165	-0.508571501090339
"unknown"	unknown	5	Pver_g21284	1.28249350513984
"unknown"	unknown	5	Pver_g21294	0.0675722718074178
"unknown"	unknown	5	Pver_g21364	-0.00547476529970223
"unknown"	unknown	5	Pver_g21475	0.0701959795724985
"unknown"	unknown	5	Pver_g21556	0.898693614412523
"unknown"	unknown	5	Pver_g21636	0.0851890691440152
"unknown"	unknown	5	Pver_g21706	-0.13619525478981
"unknown"	unknown	5	Pver_g21861	0.220523489250912
"unknown"	unknown	5	Pver_g2198	0.383759903529663
"unknown"	unknown	5	Pver_g22044	-0.252029375134926
"unknown"	unknown	5	Pver_g22070	0.0381668825797359
"unknown"	unknown	5	Pver_g22081	-0.765141336383512
"unknown"	unknown	5	Pver_g22125	1.88256601955105
"unknown"	unknown	5	Pver_g22175	-0.481104145608441
"unknown"	unknown	5	Pver_g22176	-0.530626469182731
"unknown"	unknown	5	Pver_g22178	-0.382112336175295
"unknown"	unknown	5	Pver_g22192	0.454829368018172
"unknown"	unknown	5	Pver_g22193	1.68319031604493
"unknown"	unknown	5	Pver_g22304	-0.81116126898079
"unknown"	unknown	5	Pver_g22398	-0.0435380840889135
"unknown"	unknown	5	Pver_g22400	0.0822360703860393
"unknown"	unknown	5	Pver_g22663	0.0145757674329992
"unknown"	unknown	5	Pver_g22955	0.295121563946944
"unknown"	unknown	5	Pver_g23136	1.33547431895768
"unknown"	unknown	5	Pver_g2382	-0.120908765259458
"unknown"	unknown	5	Pver_g2448	1.68592201610631
"unknown"	unknown	5	Pver_g24658	-0.0732505671537584
"unknown"	unknown	5	Pver_g24797	-0.597803373747867
"unknown"	unknown	5	Pver_g24833	-0.107168630870471
"unknown"	unknown	5	Pver_g24841	1.15085185956501
"unknown"	unknown	5	Pver_g24931	-0.137280972023253
"unknown"	unknown	5	Pver_g2497	0.095287142873274
"unknown"	unknown	5	Pver_g24987	-0.695811259404389
"unknown"	unknown	5	Pver_g25557	0.281145182818228
"unknown"	unknown	5	Pver_g25814	-0.175876251452164
"unknown"	unknown	5	Pver_g26177	1.20407459580381
"unknown"	unknown	5	Pver_g26239	0.0714495599616446
"unknown"	unknown	5	Pver_g26244	0.506102926501343
"unknown"	unknown	5	Pver_g26319	0.84562777674134
"unknown"	unknown	5	Pver_g26365	-0.227959685580887
"unknown"	unknown	5	Pver_g26530	-0.111802941720851
"unknown"	unknown	5	Pver_g26629	0.0954605985585554
"unknown"	unknown	5	Pver_g26691	0.640410787317692
"unknown"	unknown	5	Pver_g26693	-0.0155981713065516
"unknown"	unknown	5	Pver_g26711	-0.0984129946769169
"unknown"	unknown	5	Pver_g26775	-0.14767062618601
"unknown"	unknown	5	Pver_g26784	1.57805962429637
"unknown"	unknown	5	Pver_g26823	0.0688278195352912
"unknown"	unknown	5	Pver_g269	-0.134649320893682
"unknown"	unknown	5	Pver_g3961	-0.148391098025688
"unknown"	unknown	5	Pver_g4146	0.26380832494602
"unknown"	unknown	5	Pver_g4211	0.501270025358326
"unknown"	unknown	5	Pver_g4441	2.06937943680413
"unknown"	unknown	5	Pver_g5311	-0.302558225777692
"unknown"	unknown	5	Pver_g5557	-0.327007922332144
"unknown"	unknown	5	Pver_g5578	-0.666994445554698
"unknown"	unknown	5	Pver_g6046	0.263808319881794
"unknown"	unknown	5	Pver_g6062	0.83117827383854
"unknown"	unknown	5	Pver_g6410	1.05839465579195
"unknown"	unknown	5	Pver_g6500	1.41799456789551
"unknown"	unknown	5	Pver_g6814	-0.968794335456298
"unknown"	unknown	5	Pver_g7147	-0.420401544154416
"unknown"	unknown	5	Pver_g7170	-0.34074917096341
"unknown"	unknown	5	Pver_g7672	0.230933374018799
"unknown"	unknown	5	Pver_g7809	0.0989305208185905
"unknown"	unknown	5	Pver_g7918	-0.814682997601016
"unknown"	unknown	5	Pver_g8312	1.32183210496394
"unknown"	unknown	5	Pver_g8340	0.495268015810888
"unknown"	unknown	5	Pver_g8372	-0.597127233540545
"unknown"	unknown	5	Pver_g8437	1.99488820742521
"unknown"	unknown	5	Pver_g8577	0.0439641281392842
"unknown"	unknown	5	Pver_g8738	-0.120908944436536
"unknown"	unknown	5	Pver_g8895	0.129852168488252
"unknown"	unknown	5	Pver_g9076	0.291289602374217
"unknown"	unknown	5	Pver_g9400	-0.208093007128068
"unknown"	unknown	5	Pver_g9408	0.697434102016244
"unknown"	unknown	5	Pver_g9532	-0.692992380151279
"unknown"	unknown	5	Pver_g9694	-0.742880135641327
"unknown"	unknown	5	Pver_g9732	-0.287926889801153
"unknown"	unknown	5	Pver_g9791	-0.148391066542874
"unknown"	unknown	5	Pver_g9896	0.662265973204524
"unknown"	unknown	5	Pver_g9910	0.676006799363839
"unknown"	unknown	5	Pver_novel_239_5de57afd	0.0922798787633066
"unknown"	unknown	5	Pver_novel_244_5de57afd	-1.49304342624378
"unknown"	unknown	5	Pver_novel_463_5de57afd	-0.0234069888227294
"unknown"	unknown	5	Pver_novel_715_5de57afd	0.45616433706548
"unknown"	unknown	5	Pver_novel_739_5de57afd	-0.193711393550092
"unknown"	unknown	5	Pver_novel_768_5de57afd	0.10974883623456
"DNA-binding transcription factor activity"	GO:0003700	2	Pver_g11801	-0.713399796008478
"DNA-binding transcription factor activity"	GO:0003700	2	Pver_g14019	-1.22609242465412
"DNA-binding transcription factor activity"	GO:0003700	2	Pver_g16235	0.867956627988027
"DNA-binding transcription factor activity"	GO:0003700	2	Pver_g18125	3.05507802331561
"DNA-binding transcription factor activity"	GO:0003700	2	Pver_g18137	0.385146191513886
"DNA-binding transcription factor activity"	GO:0003700	2	Pver_g20776	-0.456717754952808
"DNA-binding transcription factor activity"	GO:0003700	2	Pver_g23059	0.379764341360216
"DNA-binding transcription factor activity"	GO:0003700	2	Pver_g23151	1.07518244087547
"DNA-binding transcription factor activity"	GO:0003700	2	Pver_g5197	2.30591682922192
"DNA-binding transcription factor activity"	GO:0003700	2	Pver_g5957	0.0989303943978417
"DNA-binding transcription factor activity"	GO:0003700	2	Pver_g8424	0.707288364865955
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g14022	-0.318194981229837
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g14069	0.766793942303273
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g14266	-0.519366825754087
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g16825	-0.202869756908833
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g17323	0.23815335726324
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g18075	0.483648512013532
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g23044	-0.297010082376575
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g3868	-0.495284192717673
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g6439	-0.211940884200565
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g7614	-0.0343495411717054
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g16210	-0.0408259422315707
"ubiquitin-like protein ligase activity"	GO:0061630;GO:0061659	2	Pver_g20602	-0.340716742876025
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g1030	0.291289258837498
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g10716	0.0714499723048945
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g10717	-0.40802249460422
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g10718	-0.533107143979268
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g10719	0.05770751225986
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g11072	0.662265994599587
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g11079	0.0302212037291186
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g11184	0.662265989053411
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g11248	-0.134649331104412
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g12036	-0.167271089497998
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g12179	-0.0160494447050434
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g12348	-0.10716863215644
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g12507	0.250065512139171
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g12530	0.676007270771183
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g12701	-0.107168556610452
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g1280	-0.120909629270758
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g12986	0.26380831845388
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13201	0.0989296188335118
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13254	-0.509825564836922
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13443	0.319429690722588
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13549	-0.12090894432279
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13560	0.0851900080152077
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13571	-0.313267688061164
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13713	-1.13860881636128
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13756	-0.0465284487393604
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13767	2.34843668920986
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13978	0.00933288401067252
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13979	0.236318658910401
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g13991	0.277549254170289
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g14195	0.660364153334769
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g14335	1.06072368068887
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g14434	0.469907844540643
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g14500	-0.0205560499876678
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g14671	-0.327007923910001
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g14803	-0.134649341686562
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g14929	0.057707602683703
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g1498	1.43876971049737
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g15110	-0.354491092040083
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g15191	-0.13464934109202
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g15220	-0.0321846252578378
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g15250	-0.519366825493579
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g15401	0.110715801827806
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g15465	-0.597768097873464
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g15668	-0.29240894736344
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g16007	-0.313267692445228
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g16057	-0.148391065620688
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g16086	0.100533262980362
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g16291	-0.0709864594147736
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g16331	0.0989305238251965
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g16345	0.0851904148198679
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g16346	-0.931564164144892
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g16452	-0.134649810747169
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g16708	0.0577086548089625
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g16921	1.28198886239309
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g17136	-0.519366783722557
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g17277	-0.14839108657355
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g17582	-0.162135593684771
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g17583	-0.327007914912937
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g1811	0.44388846758616
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18159	-0.725465771758967
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18161	0.469907877868039
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18277	-1.01574113853738
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18298	-0.162135593684771
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18368	-0.162135593684771
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18407	-0.261187219285291
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18424	0.871012323951172
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18487	0.26380835392928
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18529	-0.519366783222002
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18574	0.0714499706455979
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18576	-0.659590633472752
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18696	1.04686850152514
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18778	0.676007269997984
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18797	0.11517677738518
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18823	0.314680556129199
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18900	-0.107168558686614
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18913	-0.313267687376554
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g18918	0.512489694115907
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19044	-0.120908761048243
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19064	-0.120908776040949
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19088	0.166836981023238
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19181	-0.298538989462115
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19186	0.42867545632429
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19198	0.412369662378939
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19309	-0.297988010101542
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19341	0.662265990700287
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19363	0.263808325244816
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19426	0.222578001143008
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19434	0.299540203284272
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19444	1.08528540177828
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19474	0.662264781132035
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19508	-0.175876251452164
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19571	-0.267810738757753
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19572	-0.340748573000257
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19588	0.456165964436842
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19668	-0.519366783009858
"molecular function regulator activity"	GO:0030234;GO:0098772;GO:0030695;GO:0060589	2	Pver_g19692	-0.546847725039229
